7,1051875;50,7287763;"Atm"
8,9513513;49,9013844;"Atm"
12,3965808;51,3016584;"Atm Deutsche Bank"
12,3972932;51,3009983;"Atm Sparkasse"
12,3998148;51,3188921;"Atm Sparkasse"
12,459253;51,3671247;"Atm Sparkasse"
12,3968103;51,3059479;"Atm Sparkasse"
14,3166483;51,7836601;"Atm ING-DiBa"
11,1849749;48,7326181;"Atm"
7,1999676;51,6149623;"Atm"
9,1760612;49,7764581;"Atm Sparkasse Trennfurt"
9,7469109;47,7058474;"Atm Volksbank Automat"
9,7468484;47,7053289;"Atm Sparkasse Automat"
13,2581542;53,5578008;"Atm"
13,2813931;53,5764633;"Atm"
13,7229754;51,0341925;"Atm"
11,5754031;48,1316988;"Atm Sparkasse"
9,0997419;48,6080038;"Atm"
9,0996234;48,6086485;"Atm"
7,3763178;51,5191884;"Atm Postverteilzentrum"
6,9184429;50,9524217;"Atm Postbank"
10,9647218;50,2628616;"Atm"
10,9605601;50,2623279;"Atm"
10,9640038;50,2620484;"Atm"
10,9956731;50,1074179;"Atm"
9,4650786;52,304405;"Atm Postbank"
13,7207361;51,0547523;"Atm Sparkasse"
12,2899385;51,3190973;"Atm"
12,2881544;51,3227064;"Atm fixme Bankautomat"
8,6535372;50,5376775;"Atm"
7,1230285;50,741322;"Atm Postbank"
7,0988162;50,7345366;"Atm Postbank"
9,736745;52,3988075;"Atm"
8,7867249;53,1010676;"Atm"
12,3741682;51,3370619;"Atm Sparkasse"
13,4534055;52,5121857;"Atm Berliner Sparkasse"
8,778282;50,6067199;"Atm"
7,1217506;50,7397903;"Atm Volksbank"
7,122166;50,7397137;"Atm Deutsche Bank"
13,8292043;51,0003072;"Atm"
7,1174425;50,7479124;"Atm Sparkasse KölnBonn und Volksbank"
7,5901327;51,6113053;"Atm Zweigstelle Oberaden"
6,8020937;50,908865;"Atm Geldautomat Postbank"
8,2684361;49,9814802;"Atm Deutsche Bank"
8,155069;53,1661799;"Atm Raiffeisenbank"
12,3742753;51,3370209;"Atm Volksbank/VR-Bank"
12,6209671;50,7847643;"Atm Sparkasse St,Egidien"
12,3293674;51,3223126;"Atm"
9,0944699;48,8224362;"Atm BW-Bank"
12,2803541;51,3121307;"Atm Sparkasse"
6,9516036;50,9726542;"Atm Sparkasse"
9,1608555;49,9610019;"Atm Sparkasse"
9,165967;49,9582383;"Atm Sparkasse"
9,7923105;50,9619576;"Atm"
7,0662846;50,7330455;"Atm Sparkasse KölnBonn"
6,8796385;51,163831;"Atm"
8,5607849;49,3783973;"Atm Volksbank"
8,5592454;49,3779767;"Atm Sparkasse"
11,2706822;49,5237611;"Atm"
11,5859334;49,9301152;"Atm Sparkasse Bayreuth - Uni"
8,5729348;49,1165016;"Atm Sparkasse"
8,7561038;51,7165682;"Atm"
8,385247;49,0002928;"Atm"
11,5097961;49,9126099;"Atm"
11,7314394;48,1147224;"Atm Sparkasse"
13,2009748;52,5488297;"Atm Postbank"
8,7301753;48,5441437;"Atm"
6,6701653;51,3295746;"Atm Volksbank"
12,1374021;54,0883174;"Atm Ostseesparkasse"
7,1925718;51,5066486;"Atm"
9,06158;50,1374017;"Atm Sparkasse"
6,287324;51,5981071;"Atm Sparkasse"
9,9126619;51,7979251;"Atm Sparkasse"
10,2655755;53,7665033;"Atm"
8,4251894;51,8854734;"Atm Sparkasse"
8,4759622;50,1790505;"Atm"
6,6051705;51,3225789;"Atm"
8,7420981;51,7137919;"Atm"
7,0839402;50,7398401;"Atm"
11,5511631;48,174274;"Atm HypoVereinsbank"
11,5534538;48,1807121;"Atm Postbank (ATM)"
7,5933947;50,3566999;"Atm Sparkasse"
8,2656246;50,0022221;"Atm"
8,2625603;50,0006483;"Atm"
8,6649592;50,1495882;"Atm Sparda-Bank"
11,1720688;50,6327346;"Atm Sparkasse"
12,3950817;51,332429;"Atm"
10,5775913;49,2987057;"Atm"
6,2780507;51,141971;"Atm Commerzbank"
9,1742145;48,7636106;"Atm"
9,1681109;48,7771989;"Atm LBBW"
8,7332738;50,65499;"Atm"
9,1683354;48,7796667;"Atm"
9,1565512;48,7617105;"Atm"
9,7461022;52,3666924;"Atm"
8,3497439;49,9882378;"Atm Volksbank Mainspitze"
10,3719783;52,260831;"Atm"
10,3710503;52,2606932;"Atm"
8,3787184;51,9062407;"Atm Sparkasse"
9,1767657;48,7784658;"Atm LBBW"
9,1808931;48,7809228;"Atm LBBW"
13,1821242;51,0646697;"Atm Sparkasse"
8,4267208;51,807605;"Atm Sparkasse"
11,6052003;48,1238767;"Atm Bankhaus August Lenz"
8,5773595;49,3841158;"Atm Postbank"
7,1832855;50,7885918;"Atm"
9,4435118;48,646972;"Atm Volksbank Kirchheim-Nürtingen"
11,5612958;48,1396638;"Atm Postbank"
13,6119501;52,5123211;"Atm"
6,1307627;51,7825473;"Atm Deutsche Bank"
9,0093247;48,7103519;"Atm Volksbank"
9,4969485;51,3155522;"Atm"
9,4965957;51,3168863;"Atm"
9,4921472;51,3120015;"Atm Kasseler Sparkasse"
9,4913521;51,3150387;"Atm Kasseler Sparkasse"
13,7215036;51,0195693;"Atm"
12,4125523;51,3753981;"Atm Sparkasse"
12,4114469;51,3750592;"Atm"
7,134913;50,0537452;"Atm"
13,7303183;51,0200908;"Atm Ing-Diba"
9,245359;48,807682;"Atm"
9,7060136;53,5778971;"Atm"
9,1460994;48,7261227;"Atm Deutsche Bank"
10,6431008;52,2514371;"Atm"
7,0415639;49,2547788;"Atm Postbank"
7,1820479;50,7801613;"Atm"
9,2090378;48,8888727;"Atm Kreissparkasse Ludwigsburg"
10,5188706;52,262524;"Atm"
8,6464184;50,1381034;"Atm Frankfurter Sparkasse 1822"
8,7959708;53,2248864;"Atm Kreissparkasse"
9,9349067;51,5417025;"Atm"
8,4835395;53,3266078;"Atm"
9,9941322;53,6941781;"Atm Norderstedter Bank"
7,1498636;50,6920323;"Atm Sparkasse KölnBonn"
6,0906037;50,777152;"Atm Sparkasse"
8,7056037;49,4117519;"Atm Sparkasse"
9,3536618;52,082432;"Atm Volksbank Hameln-Stadthagen"
9,3292143;52,0753908;"Atm"
10,9334462;50,6827777;"Atm Sparkasse Arnstadt-Ilmenau"
7,7296972;49,4854264;"Atm"
12,2967469;51,3582792;"Atm Sparkasse"
12,3598775;51,3757133;"Atm Sparkasse"
9,0377875;48,5307108;"Atm"
13,5355372;52,4331913;"Atm"
10,1578706;50,0708974;"Atm VR Bank"
10,53769;52,2723053;"Atm"
9,195976;48,8330587;"Atm BW-Bank"
8,6766845;49,4055014;"Atm Postbank"
10,5296588;52,263787;"Atm"
12,7557665;50,5560662;"Atm"
8,6709841;50,5871217;"Atm Volksbank"
8,6713531;50,587187;"Atm Sparkasse"
13,8942101;51,0332654;"Atm"
7,2169786;51,4800981;"Atm Sparkasse"
9,7330469;52,3786506;"Atm Postbank Hannover"
7,1086257;51,4464024;"Atm ING"
9,9286631;53,5530445;"Atm Postbank"
8,864498;48,5939083;"Atm Volksbank-Raiffeisenbank Herrenberg-Rottenburg"
8,863252;48,5939356;"Atm"
10,2396819;47,4472223;"Atm Sparkasse"
