Location,Number,Latitude,Longitude
TÖPCHINER WEG,1,52.412377,13.419442200000049
ANKOGELWEG / MARIENDORFER DAMM,1,52.45349110000001,13.384390100000019
EMILIENSTR. / MARIENFELDER ALLEE,1,52.4215714,13.369976700000052
ALT-LICHTENRADE,1,52.39654789999999,13.410850799999935
GROß-ZIETHENER STR.,2,52.394534,13.415214800000058
ILLIGSTR.,1,52.3932125,13.386133900000004
SCHWEDTER STR.,1,52.4041106,13.409118900000067
TENNSTEDTER STR. / WESKAMMSTR.,1,52.4157226,13.351469400000042
HUNDSTEINWEG,1,52.4321518,13.39748839999993
ALT-MARIENDORF / AM HEIDEFRIEDHOF / VOLKSPARK MARIENDORF,1,52.4575526,13.391103199999975
KETTINGER STR. / MARIENDORFER DAMM / SANDSTEINWEG,2,52.4181187,13.40470490000007
MOTZENER STR. / MOTZENER STR.,1,52.4030658,13.37941699999999
STRAßE 427 / FRIEDENFELSER STR. / DR.-JACOBSOHN-PROMENADE,1,52.4575526,13.391103199999975
FORDDAMM,1,52.43516870000001,13.381413599999973
HALKER ZEILE,1,52.4039583,13.398268700000017
BRITZER STR. / GRÜNTENSTR.,1,52.4377039,13.400625399999967
NAHMITZER DAMM,1,52.4094091,13.370741700000053
MOTZENER STR. / SPERENBERGER STR.,1,52.4012577,13.378091400000017
BAHNHOFSTR. / REHAGENER STR.,1,52.3855407,13.4032373
BORNHAGENWEG / HANOWSTEIG,1,52.3911916,13.416330000000016
PFARRER-LÜTKEHAUS-PLATZ,1,52.38642950000001,13.397927200000026
