Location,Number,Latitude,Longitude
ALT-BUCKOW,4,52.4220237,13.432280100000071
ALT-BUCKOW / BUCKOWER DAMM / JOHANNISTHALER CHAUSSEE,1,52.4316687,13.459325000000035
ALT-RUDOW,1,52.419484,13.493278299999929
BRITZER DAMM,1,52.4538285,13.438108499999998
BUCKOWER DAMM,1,52.4292949,13.435080599999992
BUSCHKRUGALLEE,1,52.453378,13.451736500000038
DRUSENHEIMER WEG / MARIENFELDER CHAUSSEE / QUARZWEG,1,52.4236923,13.414560800000004
FRITZ-ERLER-ALLEE,2,52.4293246,13.465712199999984
FRITZ-ERLER-ALLEE / LIPSCHITZALLEE,2,52.42772799999999,13.468151000000034
FRITZ-REUTER-ALLEE / GUTSCHMIDTSTR.,1,52.437584,13.442171899999948
GRADESTR. / TEMPELHOFER WEG,1,52.452442,13.433107999999947
GROß-ZIETHENER CHAUSSEE / NEUKÖLLNER STR.,1,52.481389,13.43527800000004
JOHANNISTHALER CHAUSSEE,1,52.4316687,13.459325000000035
LIPSCHITZALLEE,1,52.4273153,13.4675565
MOHRINER ALLEE,3,52.4414271,13.423157700000047
NEUKÖLLNER STR. / ZWICKAUER DAMM / STUBENRAUCHSTR.,1,52.4289237,13.491798399999993
PARCHIMER ALLEE,1,52.44566529999999,13.451424900000006
RINGSLEBENSTR.,2,52.41833099999999,13.451439400000027
RUDOWER STR.,2,52.4359719,13.46631769999999
RUDOWER STR. / JOHANNISTHALER CHAUSSEE,1,52.434301,13.468662999999992
SOLLMANNWEG,1,52.422386,13.464359699999932
WUTZKYALLEE,1,52.4225867,13.473271000000068
ALT-BUCKOW / ALT-BUCKOW,1,52.4232452,13.435161600000015
FRANZ-KÖRNER-STR.,1,52.456528,13.442141799999945
FRITZ-ERLER-ALLEE / NEUKÖLLNER STR.,1,52.426016,13.482898999999975
GROß-ZIETHENER CHAUSSEE,1,52.4125851,13.485837400000037
IMBUSCHWEG / JOHANNISTHALER CHAUSSEE,1,52.4316687,13.459325000000035
TIMMENDORFER WEG / WALTERSDORFER CHAUSSEE / LIESELOTTE-BERGER-STR.,1,52.4026291,13.505407600000012
TISCHLERZEILE / KÖLNER DAMM / JOHANNISTHALER CHAUSSEE,1,52.4316687,13.459325000000035
FRITZ-ERLER-ALLEE / JOHANNISTHALER CHAUSSEE,2,52.43172,13.460063999999988
HUGO-HEIMANN-STR.,1,52.4244409,13.459720300000072
BLASCHKOALLEE / BRITZER DAMM / GRADESTR.,1,52.4522486,13.427343599999972
FRITZ-ERLER-ALLEE / LÖWENSTEINRING,1,52.4280793,13.464476200000036
HUGO-HEIMANN-STR. / LIPSCHITZALLEE,1,52.4273153,13.4675565
KORMORANWEG / MÖWENWEG / RUDOWER STR.,1,52.4359719,13.46631769999999
LÖWENSTEINRING,1,52.4280793,13.464476200000036
BREITUNGER WEG,1,52.4259354,13.41832020000004
WARMENSTEINACHER STR.,1,52.41638409999999,13.4244056
LIESELOTTE-BERGER-STR.,1,52.4026291,13.505407600000012
AN DEN ACHTERHÖFEN / BUCKOWER DAMM,1,52.4292949,13.435080599999992
BRITZER DAMM / WUSSOWSTR.,1,52.4555034,13.43667210000001
WERMUTHWEG,1,52.42695920000001,13.45125669999993
BILDHAUERWEG / NEUKÖLLNER STR.,1,52.481389,13.43527800000004
GERLINGER STR. / CHRISTOPH-RUDEN-STR.,1,52.4191031,13.434874900000068
HÖLTERMANNSTEIG / OTTO-WELS-RING,1,52.4331749,13.455425099999957
MOHRINER ALLEE / WINDRÖSCHENWEG,1,52.4409261,13.415513199999964
OSTBURGER WEG / STRAßE 574 / WILL-MEISEL-WEG,1,52.4129563,13.511919499999976
THEODOR-LOOS-WEG / FEUCHTWANGERWEG,1,52.4206872,13.478931200000034
URSULINENSTR.,1,52.4045273,13.5047548
BRITZER DAMM / KOPPELWEG,1,52.4447029,13.423687900000004
LANDREITERWEG,1,52.4233746,13.448858299999984
NIEDERSCHLEMAER WEG / AN DER RUDOWER HÖHE / GLASHÜTTER WEG,1,52.481389,13.43527800000004
