Location,Number,Latitude,Longitude
DOROTHEA-SCHLEGEL-PLATZ / REICHSTAGUFER / NEUSTÄDTISCHE KIRCHSTR.,2,52.518545,13.385492900000031
GLINKASTR. / JÄGERSTR.,1,52.5139983,13.391740600000048
AXEL-SPRINGER-STR. / KRAUSENSTR.,1,52.50969749999999,13.394226900000035
MOLLSTR. / PLATZ DER VEREINTEN NATIONEN,2,52.52311290000001,13.429935800000067
DOROTHEENSTR. / NEUSTÄDTISCHE KIRCHSTR.,1,52.518545,13.385492900000031
KRONENSTR.,1,52.511328,13.391704900000036
KÖTHENER STR. / STRESEMANNSTR.,1,52.5074683,13.378422699999987
LIEBKNECHTBRÜCKE (SPREE),1,52.5306438,13.38306829999999
ZIETENPLATZ / MOHRENSTR.,1,52.5120957,13.389921400000048
SCHILLINGSTR.,1,52.5183125,13.42089759999999
SCHEIDEMANNSTR. / DOROTHEENSTR. / EBERTSTR. / FRIEDRICH-EBERT-PLATZ,2,52.5186089,13.376953500000013
WILHELMSTR. / UNTER DEN LINDEN,2,52.5171845,13.38908850000007
EBERTSTR.,1,52.5139165,13.37723619999997
PARISER PLATZ,1,52.5164249,13.379512699999964
WILHELMSTR. / BEHRENSTR.,1,52.514508,13.381830000000036
EBERTSTR. / IN DEN MINISTERGÄRTEN,1,52.5123535,13.379448499999967
EBERTSTR. / HANNAH-ARENDT-STR.,1,52.5134304,13.379301800000007
