Location,Number,Latitude,Longitude
ANKOGELWEG / MARIENDORFER DAMM,1,52.470692,13.465353700000037
EMILIENSTR. / MARIENFELDER ALLEE,1,52.5374952,13.500223799999958
ALT-LICHTENRADE,1,52.5374952,13.500223799999958
GROß-ZIETHENER STR.,2,52.5374952,13.500223799999958
ILLIGSTR.,1,52.5374952,13.500223799999958
SCHWEDTER STR.,1,52.5374952,13.500223799999958
TENNSTEDTER STR. / WESKAMMSTR.,1,52.5374952,13.500223799999958
HUNDSTEINWEG,1,52.5374952,13.500223799999958
ALT-MARIENDORF / AM HEIDEFRIEDHOF / VOLKSPARK MARIENDORF,1,52.5374952,13.500223799999958
KETTINGER STR. / MARIENDORFER DAMM / SANDSTEINWEG,2,52.5374952,13.500223799999958
MOTZENER STR. / MOTZENER STR.,1,52.5374952,13.500223799999958
STRAßE 427 / FRIEDENFELSER STR. / DR.-JACOBSOHN-PROMENADE,1,52.55638810000001,13.435951400000022
FORDDAMM,1,52.5374952,13.500223799999958
HALKER ZEILE,1,52.5374952,13.500223799999958
BRITZER STR. / GRÜNTENSTR.,1,52.5374952,13.500223799999958
NAHMITZER DAMM,1,52.5374952,13.500223799999958
MOTZENER STR. / SPERENBERGER STR.,1,52.5374952,13.500223799999958
BAHNHOFSTR. / REHAGENER STR.,1,52.5374952,13.500223799999958
BORNHAGENWEG / HANOWSTEIG,1,52.5374952,13.500223799999958
