167|N28830281|52.61511|13.46946|S Karow
68|N28891708|52.48702|13.32035|Wilmersdorf
46|N28968290|52.48695|13.31937|Deutsche Bank AG
46|N28968292|52.48666|13.31972|Berliner Volksbank eG
14|N28968294|52.48907|13.3225|Deutsche Post
46|N28968295|52.48902|13.32249|Postbank AG
69|N29018503|52.40164|13.26445|Teltow
167|N29030440|52.4987|13.27037|S Messe Süd (Eichkamp)
52|N29040731|52.53477|13.35877|Sultan Ahmed Camii
144|N29040741|52.53437|13.35962|Filmrauschpalast in der Kulturfabrik
166|N29045592|52.5323|13.34131|U Birkenstraße
166|N29045594|52.53701|13.34259|U Westhafen
166|N29045595|52.54233|13.35017|U Amrumer Straße
166|N29045600|52.5463|13.35925|U Leopoldplatz
166|N29046165|52.55139|13.3672|U Nauener Platz
166|N29046167|52.55717|13.37328|U Osloer Straße
166|N29046444|52.52629|13.34133|U Turmstraße
166|N29046446|52.51823|13.34198|U Hansaplatz
166|N29046450|52.50621|13.33236|U Zoologischer Garten
166|N29046970|52.50379|13.33136|U Kurfürstendamm
166|N29046973|52.4958|13.33086|U Spichernstraße
166|N29046976|52.49069|13.33096|U Güntzelstraße
166|N29046979|52.4873|13.33103|U Berliner Straße
166|N29046990|52.47851|13.32858|U Bundesplatz
166|N29046999|52.47198|13.32869|U Friedrich-Wilhelm-Platz
166|N29047043|52.46532|13.32826|U Walther-Schreiber-Platz
166|N29047045|52.46145|13.32516|U Schloßstraße
166|N29047047|52.45677|13.32102|U Rathaus Steglitz
166|N29057685|52.54969|13.35305|U Seestraße
166|N29057786|52.56045|13.33418|U Afrikanische Straße
166|N29058096|52.5401|13.37003|U Reinickendorfer Straße
166|N29058099|52.53063|13.38294|U Naturkundemuseum
166|N29058259|52.51482|13.38924|U Französische Straße
166|N29058261|52.50653|13.3905|U Kochstraße
166|N29058263|52.49382|13.3882|U Mehringdamm
166|N29058335|52.48515|13.38594|U Platz der Luftbrücke
166|N29058343|52.47012|13.38561|U Tempelhof
166|N29058344|52.46556|13.38572|U Alt-Tempelhof
161|N29070457|52.53446|13.32923|S Beusselstraße
11|N29071031|52.53124|13.34751|Bruno-Lösche-Bibliothek
50|N29071055|52.53127|13.32896|Reformationskirche
162|N29071063|52.5209|13.33366|Aral
166|N29123754|52.50999|13.2716|U Theodor-Heuss-Platz
166|N29123761|52.51622|13.25967|U Neu-Westend
166|N29123762|52.51094|13.29683|U Sophie-Charlotte-Platz
166|N29123763|52.51177|13.30955|U Deutsche Oper
166|N29123764|52.51226|13.32168|U Ernst-Reuter-Platz
52|N29186788|52.53322|13.35153|Hicret Camii
166|N29190890|52.56458|13.3639|U Franz-Neumann-Platz
166|N29190895|52.5741|13.34932|U Paracelsus-Bad
166|N29190897|52.57546|13.33619|U Lindauer Allee
166|N29190900|52.57994|13.33318|U Karl-Bonhoeffer-Nervenklinik
166|N29190904|52.55232|13.38127|U Pankstraße
166|N29190907|52.54883|13.38839|U Gesundbrunnen
166|N29190908|52.54227|13.3929|U Voltastraße
166|N29190909|52.53748|13.39667|U Bernauer Straße
161|N29268036|52.53417|13.44455|Conrad-Blenkle-Straße
166|N29318897|52.49981|13.36225|U Kurfürstenstraße
166|N29324017|52.50374|13.37494|U Mendelssohn-Bartholdy-Park
13|N29334078|52.48592|13.30494|Abschnitt 26
68|N29334080|52.4789|13.29299|Schmargendorf
68|N29336704|52.51574|13.30968|Charlottenburg
68|N29336705|52.51339|13.25584|Westend
68|N29336992|52.49722|13.29299|Halensee
68|N29337165|52.48357|13.23695|Grunewald
161|N29420765|52.55234|13.46608|Berliner Allee/Indira-Gandhi-Straße
68|N29421338|52.57436|13.51912|Wartenberg
161|N29423020|52.57834|13.4299|S Pankow-Heinersdorf
166|N29494288|52.5109|13.41636|U Heinrich-Heine-Straße
166|N29494289|52.50369|13.41072|U Moritzplatz
166|N29494291|52.49903|13.41829|U Kottbusser Tor
166|N29494292|52.49304|13.42207|U Schönleinstraße
166|N29494301|52.51512|13.41811|U Jannowitzbrücke
166|N29494303|52.48642|13.42437|U Hermannplatz
166|N29494305|52.47993|13.42534|U Boddinstraße
166|N29494306|52.47278|13.42847|U Leinestraße
166|N29494563|52.54151|13.41218|U Eberswalder Straße
166|N29494571|52.56693|13.41176|U Pankow
166|N29495029|52.51724|13.41253|U Klosterstraße
166|N29495034|52.51225|13.41023|U Märkisches Museum
166|N29495041|52.51325|13.3956|U Hausvogteiplatz
166|N29495047|52.51157|13.38452|U Mohrenstraße
166|N29495049|52.50914|13.37837|U Potsdamer Platz
166|N29495891|52.49757|13.36317|U Bülowstraße
166|N29496899|52.49598|13.34293|U Viktoria-Luise-Platz
166|N29497636|52.4832|13.34198|U Rathaus Schöneberg
166|N29497638|52.47887|13.34371|U Innsbrucker Platz
161|N29581227|52.40866|13.49255|Lockenhuhnweg
67|N29621202|52.50607|13.61185|Mahlsdorf
147|N29683689|52.45194|13.36631|TP Rauenberg
166|N29690313|52.56317|13.32713|U Kurt-Schumacher-Platz
13|N29695282|52.53366|13.35363|Abschnitt 33
20|N29695360|52.53295|13.34717|Städt. Kita Havelberger Straße 21
33|N29711661|52.58969|13.30776|Vivantes Humboldt-Klinikum
68|N29768691|52.59307|13.45455|Blankenburg
166|N29786301|52.47962|13.31278|U Heidelberger Platz
166|N29786306|52.49406|13.32459|U Hohenzollernplatz
166|N29786332|52.46413|13.29599|U Podbielskiallee
166|N29786335|52.4669|13.30865|U Breitenbachplatz
166|N29786343|52.49013|13.3146|U Fehrbelliner Platz
139|N29787502|52.50178|13.44599|Oberbaumbrücke
166|N29787634|52.50086|13.44146|U Schlesisches Tor
166|N29787639|52.49927|13.42784|U Görlitzer Bahnhof
166|N29787641|52.50517|13.44911|U Warschauer Straße
167|N29803428|52.50121|13.4787|S Rummelsburg
167|N29805120|52.52002|13.38703|Friedrichstraße
167|N29805967|52.51042|13.49695|Berlin-Lichtenberg
161|N29807251|52.5141|13.52008|S Friedrichsfelde Ost
166|N29808641|52.51246|13.48661|U Magdalenenstraße
161|N29808933|52.48398|13.53164|Waldowallee
161|N29809225|52.48101|13.52625|S Karlshorst
166|N29833425|52.49408|13.3095|U Konstanzer Straße
166|N29833460|52.4864|13.32117|U Blissestraße
166|N29833469|52.4885|13.3402|U Bayerischer Platz
166|N29833491|52.49976|13.30722|U Adenauerplatz
167|N29857940|52.52699|13.53646|S Springpfuhl
167|N29858001|52.53564|13.53557|S Poelchaustraße
161|N29858077|52.54426|13.55494|Rebhuhnweg
161|N29858105|52.54437|13.55484|Rebhuhnweg
167|N29858158|52.55069|13.54764|S Raoul-Wallenberg-Straße
167|N29858448|52.55757|13.55363|S Mehrower Allee
167|N29858593|52.57123|13.5656|S Ahrensfelde
167|N29858596|52.54346|13.54132|S Marzahn
167|N29877505|52.51311|13.55556|S Biesdorf
166|N29880185|52.49966|13.5464|U Biesdorf-Süd
161|N29881347|52.51278|13.57406|S+U Wuhletal
166|N29881358|52.51259|13.57511|U Wuhletal
161|N29884993|52.52554|13.5655|Buckower Ring
161|N29885006|52.53353|13.56594|Blumberger Damm/Elisabethstraße
161|N29885011|52.53355|13.56613|Blumberger Damm/Elisabethstraße
67|N29885013|52.51975|13.55986|Biesdorf-Nord
161|N29885043|52.54468|13.56203|Hinter der Mühle
161|N29885059|52.54484|13.56209|Hinter der Mühle
161|N29885343|52.54739|13.56155|Jan-Petersen-Straße
161|N29885348|52.54881|13.55479|Paul-Dessau-Straße
161|N29885360|52.54725|13.56102|Jan-Petersen-Straße
161|N29885367|52.55048|13.54901|S Raoul-Wallenberg-Straße
167|N29918292|52.51211|13.59021|S Kaulsdorf
167|N29918297|52.51212|13.61109|S Mahlsdorf
161|N29918302|52.51174|13.61232|S Mahlsdorf
167|N29919745|52.4579|13.60314|S Hirschgarten
167|N29919769|52.45162|13.68994|S Rahnsdorf
167|N29920188|52.43848|13.72235|S Wilhelmshagen
161|N29921519|52.44688|13.5615|S Spindlersfeld
161|N29921532|52.45261|13.5388|S Oberspree
161|N29921550|52.45456|13.50997|S Schöneweide
167|N29925351|52.47876|13.47309|S Plänterwald
161|N29925371|52.46965|13.46772|S Köllnische Heide
161|N29925386|52.47293|13.45583|S Sonnenallee
83|N29927324|52.5275|13.32943|dm
6|N29960085|52.52328|13.32925|Adrema
21|N29962251|52.52666|13.33391|Volkshochschule Mitte, Haus 3
7|N29997721|52.50149|13.27666|Rasthof AVUS
162|N29997723|52.50837|13.28094|Aral Tankstelle
29|N29997724|52.50631|13.28462|La Pergola
138|N30012753|52.49405|13.42903|Umspannwerk
25|N30012754|52.53896|13.39606|Eiscafe Eisberg
46|N30015304|52.45755|13.3216|Deutsche Bank
167|N30019733|52.45587|13.3231|S Rathaus Steglitz
167|N30019971|52.46374|13.33267|S Feuerbachstraße
29|N30020303|52.49071|13.39398|Tibet Haus
26|N30022140|52.49355|13.38772|Curry 36
26|N30057218|52.5243|13.33386|Bistro Öz Tadim
85|N30061238|52.52035|13.33566|Optik Olschewski
94|N30061331|52.52515|13.33794|Moabiter Hifi-Shop
83|N30061337|52.52543|13.33914|Internet Tele-Café
161|N30134871|52.41883|13.25018|Ludwigsfelder Straße/Sachtlebenstraße
167|N30206148|52.5485|13.38942|S Gesundbrunnen
167|N30206151|52.54829|13.38946|S Gesundbrunnen
167|N30206819|52.54888|13.38944|S Gesundbrunnen
167|N30217208|52.52149|13.41118|Berlin Alexanderplatz (S)
167|N30244854|52.58159|13.36243|S Wilhelmsruh
167|N30244857|52.60632|13.32129|S Waidmannslust
167|N30244899|52.61737|13.30774|S Hermsdorf
167|N30245009|52.597|13.3345|S Wittenau
161|N30245020|52.63235|13.29043|S Frohnau
168|N30302050|52.54671|13.34489|Seestraße/Amrumer Straße
168|N30303888|52.55377|13.41388|Schönhauser Allee/Bornholmer Straße
